blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""490532703012""","""St. George, UT""",1.00,2619.00,747.00,15807.88,57,71,55,32,40,31,25,31,24,8.50,0.40,2.18,2,2,23260,23063,23096,1,1,1,17971,17605,17885,13371,13043,13317,4587,4548,4555,13,14,13,12,13,13,1.2,2.6,0.05,2530,71,5668,43,287,1941,2174,956,81,19
"""490532703013""","""St. George, UT""",1.00,1911.00,737.00,283.37,40,49,38,20,25,19,20,24,19,5.96,15.51,1.75,2,2,17770,17573,17607,2,2,2,14277,13911,14191,10737,10409,10683,3504,3465,3472,36,37,36,33,35,34,7.3,2.8,2.60,8450,41,17094,44,7,1203,1450,1020,43,57
"""490532703014""","""St. George, UT""",1.00,412.00,140.00,199.22,34,42,32,16,21,16,17,21,17,4.43,3.11,1.54,1,2,15723,15526,15559,2,2,2,12588,12223,12503,9440,9112,9386,3100,3062,3068,48,50,49,45,47,46,8.2,4.2,0.70,8663,9,22771,43,9,986,,986,0,100
"""490532704011""","""St. George, UT""",1.00,3267.00,1320.00,3840.51,59,74,57,34,43,33,25,31,24,8.14,2.80,2.15,2,2,25016,24819,24853,0,0,0,18091,17725,18005,13148,12820,13094,4933,4894,4901,10,10,10,9,10,9,2.4,0.2,0.34,3968,93,2381,49,36,2055,2300,1493,70,30
"""490532704013""","""St. George, UT""",1.00,1707.00,668.00,484.62,47,58,45,23,29,22,24,29,23,7.59,10.47,2.07,2,2,23296,23099,23133,1,1,1,17307,16940,17220,12700,12372,12646,4594,4555,4562,12,13,13,12,12,12,4.7,0.3,1.38,5402,72,3582,48,14,1382,1657,,83,17
"""490532704021""","""St. George, UT""",1.00,2526.00,1112.00,29750.58,62,77,59,35,44,34,27,33,25,7.91,0.30,2.28,2,2,26139,25942,25976,0,0,0,19129,18762,19043,13967,13639,13913,5155,5116,5122,7,8,7,7,7,7,0.3,0.9,0.04,1686,90,1642,44,346,2120,2160,1842,87,13
"""490532705011""","""St. George, UT""",1.00,2845.00,927.00,4702.40,52,64,50,27,33,26,25,31,24,9.16,1.81,2.17,2,2,24616,24419,24453,1,1,1,18148,17782,18062,13282,12954,13228,4854,4815,4822,12,12,12,11,11,11,2.1,0.6,0.20,3030,72,2406,46,112,1600,1954,,82,18
"""490559791001""",,1.00,1166.00,433.00,158465.10,54,66,48,21,27,19,33,39,30,11.86,0.03,2.41,2,3,33109,32912,34108,0,0,0,21313,20208,22185,14782,13713,15455,6529,6492,6726,3,3,3,3,3,3,0.1,0.0,0.00,443,93,434,56,587,1162,1224,795,85,15
"""490559791002""",,1.00,1366.00,618.00,1416586.05,57,69,51,27,34,23,30,36,27,9.32,0.00,2.28,2,2,28220,28023,29218,0,0,0,19497,18436,20369,13928,12903,14602,5565,5528,5762,5,5,6,5,5,5,0.1,0.3,0.00,619,84,598,46,1483,1468,1639,1005,73,27
"""490572104072""","""Ogden-Clearfield, UT""",1.00,1729.00,791.00,2107.66,44,53,50,22,28,27,21,25,23,7.84,2.94,2.28,2,2,24846,24649,23212,0,0,0,19563,18509,17442,14649,13636,12855,4901,4861,4577,12,12,10,11,12,9,3.8,1.0,0.38,5397,60,8221,47,43,1692,1865,698,85,15
"""490572102042""","""Ogden-Clearfield, UT""",1.00,2548.00,739.00,410.53,40,49,46,20,26,25,20,24,21,7.66,13.80,2.15,2,2,21974,21777,20341,1,1,1,18140,17127,16057,13783,12810,12029,4335,4294,4011,22,22,17,59,60,46,5.0,1.0,1.80,11247,81,8463,45,9,1549,1643,1237,77,23
"""490572106004""","""Ogden-Clearfield, UT""",1.00,1660.00,582.00,187.62,38,47,44,19,24,23,20,23,21,,,2.14,2,2,20350,20153,18717,2,2,2,17803,16793,15717,13740,12769,11988,4015,3974,3691,49,50,38,132,136,103,3.5,4.4,3.10,15669,97,20220,41,16,1434,1590,,90,10
"""490572105163""","""Ogden-Clearfield, UT""",1.00,1007.00,359.00,1614.53,46,56,53,23,29,28,23,27,25,9.34,2.08,2.42,2,2,26277,26080,24643,0,0,0,20734,19639,18572,15540,14485,13704,5184,5143,4860,10,11,8,28,29,22,1.8,1.6,0.22,5082,100,4266,44,52,1763,1763,,100,0
"""490572001001""","""Ogden-Clearfield, UT""",1.00,1602.00,572.00,236.16,39,48,45,19,24,24,20,23,21,7.07,17.13,2.16,2,2,21104,20907,19470,1,1,1,18048,17032,15961,13859,12882,12101,4163,4123,3839,26,27,20,70,72,55,4.3,2.3,2.42,13790,98,10954,43,8,1475,1419,1702,80,20
"""490572001002""","""Ogden-Clearfield, UT""",1.00,1416.00,531.00,238.61,39,47,44,19,24,23,20,23,21,6.94,15.45,2.17,2,2,21178,20981,19544,1,1,1,18122,17103,16032,13920,12940,12159,4178,4137,3854,24,25,19,65,67,51,3.7,2.5,2.23,13237,95,10716,43,14,1435,1487,1243,79,21
"""490572001003""","""Ogden-Clearfield, UT""",1.00,1410.00,451.00,140.74,39,47,44,19,24,24,19,23,21,6.53,20.94,2.11,2,2,20219,20022,18586,1,1,1,17568,16566,15495,13549,12587,11806,3989,3948,3665,31,31,24,83,85,65,4.5,2.9,3.20,15383,92,13800,42,10,1477,1415,1645,73,27
"""490572002021""","""Ogden-Clearfield, UT""",1.00,2118.00,929.00,268.52,34,41,39,17,22,21,17,20,18,5.37,18.56,1.80,2,2,18103,17906,16469,2,2,2,15174,14267,13190,11550,10681,9900,3571,3531,3248,54,55,42,146,150,114,7.4,2.5,3.46,15533,29,14691,43,13,1317,1549,1259,20,80
"""490572002022""","""Ogden-Clearfield, UT""",1.00,1673.00,731.00,234.60,35,42,40,17,21,20,18,22,20,5.84,18.21,2.02,2,2,19331,19134,17697,1,2,1,16819,15845,14771,12967,12032,11251,3814,3773,3490,38,39,30,104,107,82,5.6,2.9,3.12,16112,75,16139,43,10,1257,1345,1138,58,42
"""490572002031""","""Ogden-Clearfield, UT""",1.00,1563.00,521.00,119.63,33,40,37,14,17,17,19,23,20,6.75,29.38,2.07,2,2,20508,20311,18874,1,1,1,17385,16395,15322,13303,12352,11571,4046,4005,3722,37,38,29,99,102,78,7.6,1.6,4.36,14264,38,11971,44,6,1035,1059,632,94,6
"""490572002032""","""Ogden-Clearfield, UT""",1.00,1869.00,663.00,255.35,39,47,44,19,23,22,20,24,22,7.62,19.78,2.19,2,2,21639,21442,20005,1,1,1,18360,17333,16264,14071,13084,12303,4269,4228,3945,20,21,16,55,57,43,4.9,1.7,2.60,12779,80,9531,44,12,1405,1378,1683,91,9
"""490572002033""","""Ogden-Clearfield, UT""",1.00,1973.00,685.00,132.15,35,42,39,16,21,20,18,22,20,6.83,35.39,1.99,2,2,19654,19457,18021,2,2,2,16703,15737,14662,12783,11857,11076,3877,3837,3554,42,44,33,115,119,90,6.6,2.1,5.18,14854,60,13056,44,8,1250,1392,1023,61,39
"""490572002041""","""Ogden-Clearfield, UT""",1.00,2310.00,754.00,406.36,43,53,50,23,29,28,20,24,22,7.91,14.68,2.20,2,2,22298,22101,20664,1,1,1,18573,17542,16474,14159,13168,12387,4399,4358,4075,15,16,12,42,43,33,4.1,1.3,1.86,11458,89,8505,44,12,1745,1834,1214,86,14
"""490572002042""","""Ogden-Clearfield, UT""",1.00,2910.00,1015.00,279.21,39,47,44,19,24,23,19,23,21,7.05,25.62,2.08,2,2,21025,20828,19392,1,1,1,17559,16566,15494,13381,12427,11646,4148,4107,3824,31,32,24,84,87,66,6.3,1.2,3.64,13437,64,10872,45,8,1462,1386,1715,77,23
"""490572003011""","""Ogden-Clearfield, UT""",1.00,649.00,252.00,155.91,30,36,33,10,12,12,20,23,21,7.40,11.96,2.17,2,2,21005,20809,19372,1,1,1,18104,17084,16014,13938,12958,12177,4144,4103,3820,22,23,18,61,63,48,3.2,2.1,1.62,13474,100,23088,44,19,735,1103,,67,33
"""490572003012""","""Ogden-Clearfield, UT""",1.00,2065.00,770.00,203.68,40,48,45,19,24,23,20,24,22,7.28,27.53,2.22,2,2,21536,21339,19903,1,1,1,18522,17487,16417,14251,13256,12475,4249,4208,3925,22,23,18,61,63,48,4.0,1.7,3.78,13008,100,20475,45,10,1467,1430,1724,87,13
"""490572003013""","""Ogden-Clearfield, UT""",1.00,1614.00,815.00,299.42,25,30,28,7,9,9,18,21,19,4.77,12.97,1.94,2,2,18976,18779,17342,2,2,2,16217,15268,14193,12431,11521,10740,3743,3703,3420,43,44,34,117,121,92,6.5,2.7,2.72,14905,40,19409,44,20,549,1200,,46,54
"""490572003021""","""Ogden-Clearfield, UT""",1.00,1662.00,410.00,1708.20,36,44,41,18,23,22,18,21,19,6.77,1.63,1.93,2,2,20321,20124,18687,1,1,1,16408,15461,14390,12373,11466,10685,4009,3968,3685,26,26,20,70,72,55,5.7,1.3,0.24,9615,17,19030,46,81,1389,2617,1127,18,82
"""490572003022""","""Ogden-Clearfield, UT""",1.00,2337.00,661.00,239.77,37,45,42,18,23,22,18,22,20,6.88,18.96,2.01,2,2,19336,19139,17703,1,1,1,16747,15775,14704,12904,11972,11191,3815,3774,3491,28,29,22,76,78,59,6.6,2.4,2.76,13285,49,23031,44,13,1399,1494,1238,63,37
"""490572004001""","""Ogden-Clearfield, UT""",1.00,1035.00,397.00,476.01,35,42,40,18,22,21,17,20,18,5.57,4.65,1.87,2,2,17811,17614,16177,2,2,2,15594,14664,13587,12027,11136,10355,3514,3473,3190,53,55,42,145,149,113,6.1,4.0,0.83,13496,46,25674,42,23,1345,1444,1308,27,73
"""490572004002""","""Ogden-Clearfield, UT""",1.00,847.00,256.00,112.06,34,41,38,15,19,19,18,22,20,6.67,15.24,2.04,2,2,18339,18142,16705,2,2,1,16727,15748,14674,13069,12129,11348,3618,3577,3294,40,41,31,109,112,85,5.3,4.9,2.28,16125,91,28106,41,7,1166,1083,1301,62,38
"""490572005001""","""Ogden-Clearfield, UT""",1.00,695.00,262.00,79.38,34,42,39,16,19,19,19,22,20,6.81,22.48,2.07,2,2,19582,19385,17948,1,1,1,17165,16176,15103,13267,12318,11537,3863,3823,3539,35,36,27,95,98,74,4.2,3.2,3.30,16629,88,19249,43,16,1183,1165,1210,60,40
"""490572005002""","""Ogden-Clearfield, UT""",1.00,1098.00,373.00,173.21,37,44,42,18,22,21,19,22,20,6.30,13.56,2.10,2,2,19450,19253,17817,1,1,1,17357,16359,15286,13485,12526,11745,3837,3797,3513,35,36,27,94,97,74,5.2,3.7,2.15,17082,73,19751,42,16,1332,1342,1296,77,23
"""490572005003""","""Ogden-Clearfield, UT""",1.00,475.00,196.00,107.24,36,43,41,17,21,20,19,23,21,6.04,11.04,2.14,2,2,19415,19218,17782,1,1,1,17590,16580,15507,13725,12754,11973,3830,3790,3506,35,36,27,94,97,74,4.4,4.6,1.83,17329,94,23063,41,12,1253,1564,,80,20
"""490572005004""","""Ogden-Clearfield, UT""",1.00,834.00,313.00,96.48,34,41,38,15,19,19,18,22,19,6.30,20.45,2.02,2,2,18402,18205,16769,2,2,2,16634,15660,14585,12960,12026,11245,3630,3590,3307,43,44,34,117,120,91,5.5,4.5,3.24,16866,85,25124,41,8,1170,1227,1084,60,40
"""490572005005""","""Ogden-Clearfield, UT""",1.00,2004.00,1010.00,183.25,32,39,36,15,18,18,18,21,19,5.15,28.40,1.93,2,2,18298,18101,16664,2,2,1,16060,15112,14037,12410,11501,10720,3610,3569,3286,40,41,31,109,112,85,7.7,3.8,5.51,17058,28,18308,42,10,1114,1086,1199,75,25
"""490572005006""","""Ogden-Clearfield, UT""",1.00,991.00,477.00,141.14,32,38,35,14,17,17,18,21,19,5.14,17.36,1.94,2,2,18739,18542,17106,1,1,1,16220,15268,14196,12489,11576,10795,3697,3656,3373,35,36,27,94,97,73,7.1,3.4,3.38,15182,38,14590,42,13,1038,1087,950,64,36
"""490572006001""","""Ogden-Clearfield, UT""",1.00,1399.00,386.00,135.79,37,45,42,18,23,22,19,22,20,6.08,17.27,2.03,2,2,19197,19000,17564,1,1,1,16881,15902,14830,13060,12121,11340,3787,3747,3463,33,34,26,90,93,71,5.8,3.3,2.84,16135,68,15758,42,11,1402,1534,1132,67,33
"""490572006002""","""Ogden-Clearfield, UT""",1.00,919.00,370.00,158.25,34,41,38,16,20,19,18,21,19,5.80,13.56,1.97,2,2,19079,18882,17445,1,1,1,16456,15496,14423,12659,11738,10957,3764,3723,3440,33,34,26,90,93,70,6.3,3.1,2.34,14819,51,13675,42,14,1194,1438,883,56,44
"""490572006003""","""Ogden-Clearfield, UT""",1.00,1040.00,452.00,125.32,41,50,47,23,28,27,18,21,19,,,1.97,2,2,19987,19790,18353,1,1,1,16597,15639,14567,12623,11704,10923,3943,3902,3619,32,33,25,87,89,68,5.7,3.4,3.61,12798,68,11199,42,11,1711,1422,1932,43,57
"""490572006004""","""Ogden-Clearfield, UT""",1.00,1035.00,365.00,289.55,39,47,45,19,24,23,20,24,21,7.00,8.83,2.19,2,2,20764,20567,19131,1,1,1,18150,17125,16056,14035,13050,12269,4096,4056,3772,19,19,15,50,52,39,4.8,3.0,1.26,12762,78,11757,42,14,1450,1480,1148,91,9
"""490572007001""","""Ogden-Clearfield, UT""",1.00,1306.00,536.00,431.35,35,43,40,18,22,21,18,21,19,5.88,7.30,1.93,2,2,18623,18426,16989,1,1,1,16111,15163,14092,12410,11501,10720,3674,3633,3350,28,29,22,76,78,59,6.4,3.5,1.24,14343,48,13806,42,16,1334,1304,1359,45,55
"""490572007002""","""Ogden-Clearfield, UT""",1.00,1147.00,396.00,161.71,39,47,45,19,24,23,20,24,22,7.38,18.06,2.20,2,2,21281,21084,19647,1,1,1,18324,17296,16227,14109,13121,12340,4198,4158,3874,16,17,13,45,46,35,4.1,4.4,2.45,13860,100,13690,41,9,1435,1425,1525,90,10
"""490572007003""","""Ogden-Clearfield, UT""",1.00,1146.00,404.00,106.23,37,45,42,18,23,22,19,22,20,6.75,25.67,2.10,2,2,19251,19054,17617,1,1,1,17292,16295,15221,13457,12499,11718,3798,3757,3474,37,38,29,101,104,78,4.8,4.6,3.80,16973,97,18162,41,7,1377,1405,1278,78,22
"""490572008001""","""Ogden-Clearfield, UT""",1.00,2049.00,726.00,233.20,35,42,40,16,21,20,19,22,20,6.09,18.96,2.06,2,2,18656,18459,17022,1,1,1,16958,15971,14899,13246,12298,11517,3680,3640,3357,32,33,25,87,90,68,5.1,4.7,3.11,18208,83,22259,41,12,1247,1338,1012,72,28
"""490572008002""","""Ogden-Clearfield, UT""",1.00,1619.00,623.00,106.45,30,36,34,13,16,15,17,21,18,4.79,28.01,1.94,2,2,17178,16981,15544,2,2,2,15879,14930,13853,12439,11529,10748,3389,3349,3065,51,52,40,138,142,108,6.4,5.9,5.85,19081,65,26849,40,10,960,1242,571,58,42
"""490572008003""","""Ogden-Clearfield, UT""",1.00,1016.00,496.00,106.99,29,35,32,12,15,14,17,20,18,4.83,22.37,1.88,2,2,16471,16274,14837,2,2,2,15370,14439,13361,12065,11172,10391,3249,3209,2926,56,58,44,152,156,119,7.2,6.2,4.64,19417,53,29003,39,7,901,958,837,53,47
"""490572009001""","""Ogden-Clearfield, UT""",1.00,1673.00,921.00,226.97,30,37,34,14,18,17,16,19,17,4.16,16.90,1.79,2,2,16005,15808,14371,2,2,2,14676,13773,12695,11464,10600,9819,3157,3117,2834,54,56,42,147,151,115,7.4,5.8,4.06,17914,40,31226,40,10,1074,1540,915,26,74
"""490572009002""","""Ogden-Clearfield, UT""",1.00,1178.00,516.00,85.92,29,35,32,13,16,16,16,19,17,4.38,26.31,1.76,2,2,15703,15506,14069,3,3,2,14459,13564,12483,11294,10437,9656,3098,3058,2774,67,68,52,181,186,142,7.5,6.1,6.01,18837,35,31539,40,11,973,1429,821,25,75
"""490572009003""","""Ogden-Clearfield, UT""",1.00,1205.00,563.00,80.56,22,26,24,7,9,9,15,18,16,3.60,25.18,1.64,2,1,15090,14893,13456,3,3,3,13609,12750,11666,10553,9731,8950,2977,2937,2654,79,81,62,215,221,168,8.3,6.3,6.99,19257,11,32076,39,10,543,,627,13,87
"""490572011001""","""Ogden-Clearfield, UT""",1.00,1101.00,528.00,216.40,22,26,24,7,8,8,15,18,16,3.44,8.40,1.66,2,1,15355,15158,13721,4,4,4,13789,12926,11835,10653,9826,9045,3029,2989,2706,107,110,84,291,300,228,8.2,6.0,2.44,17417,15,33316,40,9,513,,653,21,79
"""490572011002""","""Ogden-Clearfield, UT""",1.00,1583.00,657.00,740.60,34,41,38,18,23,22,15,18,16,4.15,3.68,1.67,2,1,15921,15724,14287,3,4,3,13960,13093,12006,10730,9900,9119,3141,3101,2817,89,92,70,243,250,190,7.9,5.6,0.89,14959,8,34796,40,19,1390,1463,1382,10,90
"""490572012001""","""Ogden-Clearfield, UT""",1.00,1591.00,451.00,185.87,32,39,36,15,19,18,17,20,18,5.85,14.19,1.86,2,2,16536,16339,14903,3,3,3,15260,14336,13254,11928,11042,10261,3262,3222,2939,70,72,54,189,195,148,6.9,6.0,2.43,16622,60,35647,40,7,1148,1202,1104,45,55
"""490572012002""","""Ogden-Clearfield, UT""",1.00,1041.00,430.00,108.21,25,30,28,9,12,11,16,19,17,4.73,18.81,1.79,2,2,15534,15337,13900,2,2,2,14610,13707,12627,11483,10618,9837,3065,3024,2741,62,64,49,170,175,133,7.3,6.5,3.97,18491,52,34390,39,7,702,,923,24,76
"""490572013011""","""Ogden-Clearfield, UT""",1.00,1270.00,525.00,106.98,31,37,35,14,17,17,17,20,18,5.01,24.57,1.90,2,2,16525,16328,14892,2,2,2,15490,14554,13476,12174,11277,10496,3260,3220,2937,56,58,44,152,157,119,7.3,6.2,4.91,19325,57,28721,39,5,1050,1325,656,59,41
"""490572013012""","""Ogden-Clearfield, UT""",1.00,1614.00,615.00,80.61,36,44,41,21,26,25,16,19,17,4.90,37.35,1.77,2,2,15448,15251,13814,3,3,2,14478,13580,12499,11363,10503,9722,3047,3007,2724,68,70,53,184,189,144,7.7,6.5,7.63,19519,43,32650,39,6,1555,2638,1049,32,68
"""490572013021""","""Ogden-Clearfield, UT""",1.00,1153.00,385.00,106.22,33,40,38,15,19,18,18,21,19,6.25,22.66,2.01,2,2,17611,17414,15977,2,2,2,16411,15441,14365,12889,11958,11177,3474,3434,3151,48,49,37,130,134,102,5.7,6.1,3.62,19254,85,27439,39,7,1151,1144,1166,66,34
"""490572013022""","""Ogden-Clearfield, UT""",1.00,1108.00,370.00,80.16,35,42,40,18,22,21,17,20,18,5.47,25.25,1.91,2,2,16910,16713,15276,2,2,2,15642,14703,13624,12250,11349,10568,3336,3296,3012,56,58,44,153,158,120,7.3,5.8,4.62,19057,52,26174,40,6,1340,1563,979,62,38
"""490572013023""","""Ogden-Clearfield, UT""",1.00,816.00,325.00,79.90,30,36,34,13,16,16,17,20,18,5.15,20.95,1.92,2,2,16513,16316,14879,2,2,2,15655,14710,13633,12345,11439,10658,3258,3217,2934,52,54,41,141,146,110,7.0,6.6,4.07,19371,61,33292,39,6,983,994,965,62,38
"""490572014001""","""Ogden-Clearfield, UT""",1.00,935.00,375.00,106.49,38,46,43,19,24,23,19,22,20,5.84,20.55,2.05,2,2,18559,18362,16926,2,2,2,16895,15911,14836,13191,12246,11465,3661,3621,3338,43,44,34,117,120,91,6.2,4.8,3.52,17247,79,18899,41,6,1446,1369,1750,80,20
"""490572014002""","""Ogden-Clearfield, UT""",1.00,951.00,348.00,144.60,44,53,50,24,29,29,20,24,22,7.04,16.94,2.22,2,2,20448,20251,18814,1,1,1,18338,17302,16231,14280,13284,12503,4034,3993,3710,24,25,19,65,67,51,4.1,4.6,2.41,14325,100,15047,41,9,1785,1785,,100,0
"""490572014003""","""Ogden-Clearfield, UT""",1.00,1517.00,565.00,187.24,34,41,38,15,19,19,18,21,19,6.05,18.27,2.02,2,2,18306,18109,16672,2,2,2,16629,15655,14580,12974,12039,11258,3611,3571,3288,44,45,34,119,123,93,5.9,5.0,3.02,16827,77,19236,40,7,1159,1654,,70,30
"""490572015001""","""Ogden-Clearfield, UT""",1.00,1181.00,495.00,92.72,25,30,28,8,11,10,17,19,17,4.73,25.24,1.82,2,2,16719,16522,15085,2,2,2,15034,14121,13042,11678,10803,10022,3298,3258,2975,58,60,46,158,163,124,7.6,5.3,5.34,16883,43,20629,40,6,643,1523,,42,58
"""490572015002""","""Ogden-Clearfield, UT""",1.00,1834.00,677.00,556.45,36,44,41,17,22,21,19,22,20,5.69,6.93,2.08,2,2,19291,19094,17657,1,1,1,17224,16231,15157,13381,12427,11646,3806,3765,3482,38,39,29,102,105,80,5.1,4.9,1.22,13835,67,16046,40,18,1322,1724,,77,23
"""490572015003""","""Ogden-Clearfield, UT""",1.00,686.00,196.00,316.74,43,52,49,23,29,28,20,23,21,7.05,4.36,2.19,2,2,19321,19124,17687,2,2,2,17897,16873,15798,14042,13057,12276,3812,3771,3488,43,45,34,118,121,92,4.1,6.6,0.62,14179,87,22762,39,16,1765,1880,,94,6
"""490572015004""","""Ogden-Clearfield, UT""",1.00,593.00,214.00,378.68,54,66,62,33,41,40,21,24,22,7.06,3.99,2.29,2,2,20775,20578,19142,1,1,1,18856,17799,16728,14730,13713,12932,4098,4058,3775,27,28,21,74,77,58,2.1,6.4,0.57,11778,100,20242,39,47,2509,2509,,100,0
"""490572016001""","""Ogden-Clearfield, UT""",1.00,1284.00,437.00,73.35,39,47,44,20,25,24,19,22,20,6.26,37.28,2.12,2,2,18681,18484,17047,2,2,2,17362,16357,15282,13632,12666,11885,3685,3645,3362,45,47,35,123,126,96,5.0,5.8,5.96,18632,99,26536,40,6,1501,1518,1333,91,9
"""490572016002""","""Ogden-Clearfield, UT""",1.00,479.00,285.00,92.48,30,37,34,14,18,17,16,19,17,4.24,13.08,1.79,2,2,16453,16256,14819,3,3,2,14834,13929,12848,11522,10655,9874,3246,3206,2922,66,68,52,179,185,141,7.5,5.8,3.08,18029,33,24593,40,10,1066,1313,938,34,66
"""490572016003""","""Ogden-Clearfield, UT""",1.00,1467.00,530.00,157.34,34,41,38,17,21,20,17,20,18,5.22,17.59,1.84,2,2,16525,16328,14891,2,2,2,15171,14250,13170,11848,10965,10184,3260,3220,2937,63,65,49,172,177,134,7.5,6.6,3.37,16785,42,25898,39,7,1279,1509,1042,51,49
"""490572016004""","""Ogden-Clearfield, UT""",1.00,595.00,270.00,69.57,36,44,41,19,24,23,18,21,19,4.96,19.27,1.96,2,2,17223,17026,15589,2,2,2,16021,15066,13989,12572,11656,10875,3398,3357,3074,51,53,40,139,143,109,7.5,6.6,3.88,17122,44,27446,39,6,1428,1549,881,82,18
"""490572017001""","""Ogden-Clearfield, UT""",1.00,1770.00,596.00,147.28,36,44,41,19,23,23,18,21,19,5.83,23.61,1.96,2,2,17296,17099,15662,2,2,2,16053,15096,14020,12594,11677,10896,3412,3372,3088,46,48,36,126,129,98,5.9,6.0,4.05,18990,72,28790,40,10,1420,1591,1183,58,42
"""490572017002""","""Ogden-Clearfield, UT""",1.00,1393.00,534.00,160.14,38,46,43,19,24,24,18,21,19,5.71,19.03,2.01,2,2,17696,17499,16062,2,2,2,16413,15443,14368,12878,11948,11167,3491,3451,3167,43,45,34,118,121,92,5.4,6.0,3.33,18660,78,29376,40,11,1478,1755,981,64,36
"""490572018001""","""Ogden-Clearfield, UT""",1.00,930.00,302.00,269.58,32,39,36,14,17,16,18,22,20,6.17,6.92,2.05,2,2,18165,17968,16531,1,1,1,16760,15778,14704,13140,12197,11416,3583,3543,3260,37,38,29,99,102,78,4.9,5.6,1.12,16829,83,33703,40,13,1031,1167,809,62,38
"""490572018002""","""Ogden-Clearfield, UT""",1.00,1489.00,493.00,134.48,33,39,37,15,19,18,18,21,19,6.37,23.35,1.95,2,2,17134,16937,15500,2,2,2,15964,15010,13934,12533,11619,10838,3380,3340,3057,50,52,39,136,140,107,6.5,6.0,3.67,18209,72,31171,40,6,1136,1355,803,60,40
"""490572019001""","""Ogden-Clearfield, UT""",1.00,1514.00,401.00,2603.80,36,44,41,17,21,21,19,23,21,7.19,1.11,2.10,2,2,20401,20204,18767,1,1,1,17531,16533,15461,13476,12517,11736,4025,3984,3701,31,32,24,84,87,66,4.4,2.1,0.15,11785,71,28436,45,25,1295,1397,1163,57,43
"""490572020001""","""Ogden-Clearfield, UT""",1.00,1693.00,746.00,331.39,40,48,45,22,27,26,18,21,19,5.45,12.27,1.98,2,2,17898,17701,16264,2,2,2,16324,15361,14284,12742,11818,11037,3531,3491,3207,51,53,40,139,143,109,5.1,6.9,2.25,14594,67,23809,38,17,1650,1902,1234,62,38
"""490572020002""","""Ogden-Clearfield, UT""",1.00,1649.00,544.00,533.31,49,60,57,30,37,36,20,23,21,6.79,6.93,2.20,2,2,19945,19748,18311,1,1,1,18081,17053,15982,14121,13132,12351,3935,3894,3611,26,27,20,71,72,55,3.4,6.9,1.02,11615,90,17353,38,21,2244,2339,,96,4
"""490572020003""","""Ogden-Clearfield, UT""",1.00,1087.00,351.00,204.50,55,68,64,35,44,43,20,23,21,7.30,12.53,2.21,2,2,19845,19648,18211,1,1,1,18128,17097,16025,14183,13191,12410,3915,3874,3591,30,31,24,82,85,64,3.3,7.2,1.72,12128,87,20587,38,26,2680,2680,,100,0
"""490572020004""","""Ogden-Clearfield, UT""",1.00,738.00,169.00,181.37,27,33,30,11,14,13,16,19,17,,,1.78,2,2,16661,16464,15027,2,3,2,14788,13886,12806,11436,10573,9792,3287,3247,2963,65,67,51,177,182,138,7.1,7.3,0.93,13820,24,22982,38,20,838,,1171,28,72
"""490572101011""","""Ogden-Clearfield, UT""",1.00,1306.00,336.00,21473.16,56,68,65,31,39,38,25,29,27,10.46,0.16,2.59,3,2,29196,28999,27562,0,0,0,22410,21262,20196,16643,15536,14755,5760,5719,5435,8,8,6,21,22,17,0.1,0.7,0.02,2051,97,2110,45,580,2358,2358,,100,0
"""490572101012""","""Ogden-Clearfield, UT""",1.00,873.00,345.00,3781.15,50,61,58,28,34,33,22,26,24,8.59,0.78,2.35,2,2,26389,26192,24755,0,0,0,20307,19232,18165,15092,14057,13276,5206,5165,4882,10,10,7,9,9,7,2.3,1.5,0.09,1808,81,2113,43,64,2087,2236,1121,87,13
"""490572101013""","""Ogden-Clearfield, UT""",1.00,1451.00,599.00,38542.88,56,68,65,32,41,39,24,28,26,8.55,0.13,2.52,2,2,26565,26368,24931,0,0,0,21447,20320,19253,16196,15110,14329,5241,5200,4916,10,10,8,27,28,21,0.1,2.5,0.02,3615,94,4664,42,584,2459,2553,,96,4
"""490572101021""","""Ogden-Clearfield, UT""",1.00,2916.00,1174.00,156013.80,54,66,62,29,36,35,25,29,27,9.47,0.07,2.57,3,2,29418,29221,27784,0,0,0,22343,21201,20134,16530,15428,14647,5803,5762,5479,10,10,8,9,10,7,0.0,0.8,0.01,1861,88,1705,45,1219,2212,2250,1714,93,7
