blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""490351126054""","""Salt Lake City, UT""",1.00,746.00,412.00,545.21,37,43,40,16,20,19,21,22,21,6.06,4.58,1.70,2,2,20429,18014,18572,10,10,10,12920,11068,11400,9684,8201,8444,2978,2625,2706,258,243,249,233,219,225,7.9,6.1,7.17,0.76,20285,19,47112,92,17,96,1433,846,979,742,44,56
"""490351119031""","""Salt Lake City, UT""",1.00,1908.00,835.00,173.71,44,51,48,23,29,27,21,22,21,7.82,37.58,1.74,2,2,19950,17580,18140,7,7,7,13028,10998,11402,9943,8272,8590,2908,2562,2643,177,164,169,160,148,153,7.3,8.3,7.55,4.81,33223,37,63817,92,10,221,837,1215,1387,891,65,35
"""490572018002""","""Ogden-Clearfield, UT""",1.00,867.00,328.00,134.48,34,38,37,14,17,16,20,21,21,7.28,17.75,1.70,1,2,19402,17449,17910,6,6,6,12786,10936,11266,9695,8133,8396,2828,2542,2610,263,261,260,237,236,235,7.9,7.0,3.79,2.44,16075,58,29121,89,5,190,624,720,820,675,31,69
"""490351107012""","""Salt Lake City, UT""",1.00,2455.00,863.00,168.32,44,51,48,23,29,27,21,22,21,7.93,40.64,1.74,2,2,19321,17228,17677,5,4,5,12885,10900,11268,9951,8279,8578,2816,2510,2576,117,110,114,106,100,103,7.4,8.3,5.67,5.13,31417,52,63136,92,8,278,792,1204,1392,1000,52,48
"""490351118013""","""Salt Lake City, UT""",1.00,1569.00,601.00,170.12,43,50,46,22,28,26,21,22,21,6.78,23.95,1.73,2,2,19138,17040,17488,7,7,7,12861,10921,11273,9902,8273,8556,2790,2483,2548,170,165,169,153,149,153,7.6,7.8,4.79,3.53,33078,50,57195,92,8,256,718,1146,1490,816,49,51
"""490351117023""","""Salt Lake City, UT""",1.00,1469.00,515.00,109.38,42,49,46,21,27,25,21,22,21,7.91,37.22,1.74,2,2,19131,17101,17521,7,6,7,12889,10940,11286,9937,8286,8568,2789,2492,2553,163,162,165,147,146,149,7.7,7.5,4.52,4.71,31983,55,58707,92,6,312,699,1104,1320,907,48,52
"""490490017021""","""Provo-Orem, UT""",1.00,1401.00,400.00,66.32,37,42,39,16,20,18,21,23,21,9.46,57.08,1.75,2,2,20936,18758,18461,4,4,4,13094,11310,11291,9973,8509,8538,3052,2733,2690,70,67,63,63,61,57,8.2,4.0,8.57,6.03,17866,41,26905,91,11,318,929,808,1174,722,19,81
"""490490017022""","""Provo-Orem, UT""",1.00,1609.00,443.00,175.70,42,49,45,21,27,24,21,23,21,9.30,23.46,1.71,2,2,21607,19156,18790,1,0,0,12919,11263,11291,9757,8465,8551,3150,2791,2738,13,7,2,11,6,2,8.7,3.8,16.23,2.52,15053,30,21383,90,4,270,539,1094,,1094,25,75
"""490230102002""","""Provo-Orem, UT""",1.00,3051.00,705.00,180116.70,53,63,58,23,29,27,30,34,31,13.07,0.05,2.53,2,2,29527,26873,26294,1,1,1,18783,16809,16728,14461,12880,12883,4304,3916,3831,18,13,14,15,11,12,0.2,0.3,0.60,0.00,519,91,666,79,403,3,3807,1193,1308,645,83,17
"""490050008002""","""Logan, UT-ID""",1.00,1074.00,389.00,101.13,36,41,32,12,15,11,24,27,21,7.43,28.57,1.66,1,2,19915,17849,18428,4,4,4,12038,10718,11313,9060,8045,8558,2902,2601,2685,76,72,70,64,61,60,8.1,3.9,5.48,3.85,12628,41,21424,90,11,133,853,492,,492,22,78
"""490399722001""",,1.00,2164.00,671.00,147887.28,59,71,55,26,33,24,33,39,31,11.18,0.05,2.35,2,2,26939,24271,26391,1,1,1,16745,15502,16736,12807,11953,12875,3925,3537,3845,13,12,16,11,11,13,0.3,0.4,0.44,0.00,594,93,660,79,243,5,3313,1095,1162,610,88,12
"""490050003002""","""Logan, UT-ID""",1.00,1151.00,332.00,23324.36,66,80,61,32,39,29,35,40,31,12.07,0.17,2.45,2,2,28746,25994,26657,0,0,1,17526,16128,16737,13328,12333,12843,4189,3788,3884,9,7,10,8,6,8,0.1,0.3,0.43,0.01,630,99,757,80,148,5,2869,1324,1324,,97,3
"""490351111012""","""Salt Lake City, UT""",1.00,2338.00,1014.00,261.98,44,51,48,24,29,27,21,22,21,7.44,28.79,1.72,1,2,20516,17830,18511,6,5,6,12993,10868,11318,9847,8135,8479,2991,2598,2697,155,135,141,140,122,127,7.4,8.7,5.25,3.87,30106,21,61261,91,5,347,608,1219,1283,941,81,19
"""490351103002""","""Salt Lake City, UT""",1.00,533.00,294.00,93.81,36,42,39,16,20,18,21,22,21,,,1.72,2,2,19759,17731,18148,6,6,6,12871,11005,11319,9842,8271,8521,2880,2584,2644,149,150,153,134,135,138,7.6,7.3,3.75,3.13,25695,49,32828,90,16,232,1297,816,,816,35,65
"""490572012001""","""Ogden-Clearfield, UT""",1.00,1490.00,470.00,185.87,34,39,37,14,17,16,20,22,21,7.63,19.30,1.72,2,2,19519,17614,18063,4,4,4,12854,10989,11320,9844,8262,8528,2845,2567,2632,165,160,160,149,145,144,7.6,6.9,4.29,2.53,14758,64,32782,90,7,172,739,734,748,728,29,71
"""490351123023""","""Salt Lake City, UT""",1.00,2194.00,795.00,298.87,42,49,45,21,26,24,21,22,21,7.83,20.82,1.71,2,2,19606,17483,17929,10,9,10,12869,11008,11322,9772,8224,8469,2858,2547,2613,239,237,240,216,214,216,7.5,7.7,11.25,2.66,27123,53,52369,91,10,163,934,1099,1296,948,43,57
"""490050001022""","""Logan, UT-ID""",1.00,715.00,204.00,28773.74,62,75,57,28,35,26,35,40,31,12.33,0.09,2.45,2,2,28501,25807,26447,1,1,1,17496,16156,16754,13323,12377,12879,4153,3760,3854,20,18,21,17,16,18,0.1,0.6,0.51,0.01,517,95,539,78,294,3,3720,1159,1174,950,93,7
"""490351112012""","""Salt Lake City, UT""",1.00,1938.00,753.00,171.02,45,53,49,24,31,28,21,22,21,8.35,36.78,1.73,2,2,20198,17896,18413,4,4,4,12933,10966,11327,9883,8258,8540,2944,2608,2683,105,100,104,95,90,94,7.7,7.9,5.83,4.40,27164,36,43565,90,11,128,1087,1269,1574,979,49,51
"""490050005021""","""Logan, UT-ID""",1.00,3803.00,1178.00,744.94,45,53,41,21,26,19,24,27,21,9.41,14.88,1.64,1,2,21563,19168,19808,1,1,1,12077,10725,11329,8912,7912,8422,3142,2793,2886,23,21,20,20,17,17,8.4,3.6,8.52,1.58,7978,10,17494,89,18,81,1125,875,955,848,25,75
"""490351124032""","""Salt Lake City, UT""",1.00,819.00,282.00,570.50,37,42,39,16,20,18,21,22,21,,,1.70,2,2,19919,17718,18190,9,9,9,12817,11041,11337,9690,8240,8463,2904,2582,2651,224,219,224,202,198,202,7.9,5.2,8.54,0.49,22561,24,38689,92,32,58,1576,824,,824,28,72
"""490050006005""","""Logan, UT-ID""",1.00,1144.00,361.00,83.10,40,46,36,16,20,15,24,27,21,8.83,38.36,1.66,1,2,20542,18389,18984,2,2,2,12078,10738,11337,9048,8022,8536,2993,2679,2766,36,36,35,31,31,30,8.3,4.2,6.18,4.34,12278,32,20927,90,10,200,820,658,,658,22,78
"""490490013003""","""Provo-Orem, UT""",1.00,2099.00,655.00,201.70,37,43,39,16,20,18,21,23,21,8.43,27.38,1.78,2,2,20541,18271,17922,6,6,5,13255,11398,11338,10151,8636,8633,2994,2662,2611,110,100,93,99,90,84,8.4,2.9,5.44,3.25,17918,31,30155,92,8,169,766,820,1103,704,29,71
"""490111269014""","""Ogden-Clearfield, UT""",1.00,1204.00,449.00,105.64,39,45,43,19,24,22,20,22,21,7.73,32.86,1.69,1,2,21039,18543,19144,8,8,8,12873,11000,11338,9643,8148,8395,3067,2702,2790,163,151,153,147,136,138,7.8,6.7,6.32,4.25,15550,19,20914,88,21,218,1303,1006,1143,902,43,57
"""490490023003""","""Provo-Orem, UT""",1.00,1207.00,366.00,80.96,37,43,39,16,20,18,21,23,21,8.36,37.78,1.78,2,2,20005,17772,17445,10,9,8,13246,11396,11340,10157,8648,8648,2916,2590,2542,172,159,150,155,143,135,8.2,2.9,5.78,4.52,19301,45,28005,92,5,229,601,814,987,718,36,64
"""490050007022""","""Logan, UT-ID""",1.00,1621.00,40.00,247.77,35,41,31,11,14,10,24,27,21,9.17,1.48,1.63,1,2,20457,18600,19130,2,3,3,11912,10778,11344,8890,8015,8505,2981,2710,2787,40,53,51,34,45,44,7.7,3.7,2.55,0.16,10945,43,14796,89,50,155,1541,467,,467,0,100
"""490490007061""","""Provo-Orem, UT""",1.00,752.00,279.00,53.47,41,48,44,20,25,23,21,23,21,8.72,45.51,1.75,2,2,22005,19376,18872,6,5,4,13284,11422,11345,9973,8514,8519,3208,2823,2750,103,85,76,93,76,69,8.6,2.9,11.47,5.22,12499,6,21399,91,11,287,1141,1022,1093,985,34,66
"""490532714001""","""St. George, UT""",1.00,629.00,284.00,78.93,46,54,43,24,30,22,22,25,21,7.61,27.37,1.54,1,2,19993,17544,19691,2,2,2,11308,10026,11349,8378,7455,8466,2913,2556,2869,17,15,13,42,36,31,7.9,7.5,4.29,3.60,9539,31,20577,88,8,211,711,1007,1200,863,43,57
"""490572103034""","""Ogden-Clearfield, UT""",1.00,1070.00,345.00,1658.38,59,69,66,32,40,38,27,29,28,11.44,2.38,2.30,2,2,27453,24833,25466,0,0,0,17142,14870,15259,13132,11243,11540,4002,3618,3711,9,9,8,8,8,8,0.7,1.8,0.95,0.21,3422,100,3066,84,56,36,1958,1714,1714,,94,6
"""490351135153""","""Salt Lake City, UT""",1.00,1894.00,764.00,319.30,44,50,47,23,28,26,21,22,21,7.71,18.44,1.73,2,2,20048,17756,18259,5,5,5,12954,11015,11361,9905,8306,8576,2922,2587,2661,127,121,125,115,109,113,7.8,7.2,6.09,2.39,25790,39,38656,90,9,192,864,1175,1532,862,47,53
"""490111269011""","""Ogden-Clearfield, UT""",1.00,893.00,397.00,134.26,37,43,41,17,21,20,20,22,21,7.74,22.89,1.72,2,2,20530,18401,18908,5,5,5,12892,11034,11366,9802,8259,8516,2993,2681,2755,97,95,94,87,85,85,7.8,6.8,4.89,2.96,15219,44,19490,88,11,195,1008,910,1070,829,34,66
"""490111267003""","""Ogden-Clearfield, UT""",1.00,907.00,395.00,88.03,36,41,40,16,20,18,20,22,21,7.52,33.73,1.73,2,2,20258,18063,18587,5,5,5,12945,11026,11370,9899,8306,8573,2953,2632,2708,93,88,88,83,79,80,8.0,6.5,8.38,4.49,14766,42,17943,88,5,240,591,830,951,746,41,59
"""490351120022""","""Salt Lake City, UT""",1.00,787.00,352.00,117.99,42,48,45,21,26,24,21,22,21,7.03,20.97,1.73,2,2,20343,17948,18492,5,4,5,12958,11036,11382,9875,8309,8572,2965,2615,2695,118,112,115,106,101,104,7.5,8.1,3.84,2.98,28012,41,53555,91,13,194,992,1077,,1077,50,50
"""490170003002""",,1.00,1311.00,396.00,511590.91,64,75,52,25,32,20,39,43,32,10.50,0.01,2.34,2,2,25676,23106,26185,1,1,1,16523,14751,17068,12760,11361,13228,3741,3368,3815,22,22,25,18,19,21,0.1,2.1,0.19,0.00,685,91,644,78,520,3,4597,895,926,706,86,14
"""490419751001""",,1.00,794.00,268.00,268623.00,64,75,55,28,34,24,37,41,32,11.40,0.01,2.41,2,2,26414,23714,26003,2,2,2,16993,15142,17083,13108,11652,13256,3849,3457,3789,36,34,38,31,29,33,0.1,0.8,0.81,0.00,243,84,295,75,548,3,4548,1061,1061,,93,7
"""490139403001""",,1.00,1927.00,768.00,1518674.19,51,60,56,21,27,24,30,33,32,9.52,0.00,2.48,2,2,26689,23869,25943,2,1,2,18106,16244,17086,14181,12739,13275,3890,3478,3780,34,27,31,29,23,26,0.1,0.7,0.14,0.00,394,73,460,77,1519,1,6423,1080,1076,1108,86,14
"""490211101001""","""Cedar City, UT""",1.00,607.00,231.00,210564.99,64,74,52,24,31,20,39,44,32,10.69,0.01,2.42,2,2,27228,24733,26143,2,2,2,17190,15377,17089,13194,11742,13247,3968,3605,3809,28,30,32,24,26,27,0.1,0.4,0.46,0.00,283,93,319,76,597,3,5136,893,945,678,81,19
"""490451306001""","""Salt Lake City, UT""",1.00,275.00,105.00,2766661.90,44,52,48,14,18,16,30,34,32,10.86,0.00,2.56,2,2,27242,24652,25287,2,2,2,18620,16847,17099,14638,13245,13404,3971,3592,3685,11,10,11,10,9,10,0.3,1.0,0.08,0.00,281,68,363,76,2767,1,8586,733,,733,68,32
"""490419752001""",,1.00,1335.00,438.00,576245.65,60,71,52,24,30,20,37,41,32,10.80,0.01,2.41,2,2,26373,23828,26022,2,2,2,16985,15181,17110,13106,11672,13280,3843,3473,3792,36,36,38,30,30,32,0.1,0.8,0.27,0.00,240,90,289,75,576,3,4711,916,971,626,84,16
"""490532702001""","""St. George, UT""",1.00,1054.00,373.00,155189.24,64,77,60,30,38,28,34,39,32,11.49,0.03,2.43,2,2,26965,24367,26487,1,1,1,17138,15929,17112,13200,12370,13243,3929,3551,3859,9,8,9,21,21,23,0.0,0.4,0.47,0.00,382,97,435,77,599,3,4200,1270,1335,895,85,15
"""490039601002""","""Ogden-Clearfield, UT""",1.00,1577.00,501.00,160080.18,54,64,61,25,31,29,30,33,32,11.63,0.04,2.56,2,2,28713,25899,26583,1,1,1,18846,16820,17141,14615,13015,13233,4186,3774,3873,45,31,34,41,28,31,0.0,0.4,0.43,0.00,463,90,598,78,550,2,4757,1317,1367,694,93,7
"""490279743001""",,1.00,822.00,303.00,189029.54,55,66,52,21,27,20,34,39,32,11.14,0.02,2.47,2,2,27287,24680,26304,2,1,2,17446,16199,17160,13442,12576,13299,3976,3596,3833,28,27,29,24,23,25,0.1,0.4,0.43,0.00,329,96,351,76,391,3,3763,920,974,565,87,13
"""490572008002""","""Ogden-Clearfield, UT""",1.00,1569.00,710.00,106.45,34,38,37,13,17,16,20,22,21,7.12,47.46,1.74,2,2,20286,18183,18683,3,3,3,12991,11086,11426,9906,8322,8588,2957,2649,2722,127,115,116,115,103,105,7.5,7.4,7.36,6.67,17398,58,27269,89,10,150,802,702,954,564,35,65
"""490351120011""","""Salt Lake City, UT""",1.00,1331.00,505.00,210.77,44,51,48,23,29,27,21,22,21,7.59,18.18,1.73,2,2,19460,17353,17811,11,11,11,12997,11072,11427,9872,8266,8549,2837,2528,2595,289,278,283,260,251,255,6.8,8.7,3.18,2.40,30372,61,63458,91,10,170,908,1193,1366,945,59,41
"""490159765001""",,1.00,1156.00,385.00,485596.07,58,67,53,23,29,21,35,39,32,10.80,0.01,2.45,2,2,26570,23846,26002,2,2,2,17225,15382,17198,13315,11871,13369,3872,3476,3789,38,35,40,33,30,34,0.0,0.9,0.48,0.00,237,82,282,75,979,1,5306,955,989,561,92,8
"""490532703001""","""St. George, UT""",1.00,1905.00,511.00,283.74,44,51,41,21,27,20,22,25,21,8.55,15.41,1.55,1,2,20014,17655,19744,3,3,3,11389,10103,11432,8451,7509,8536,2916,2572,2877,22,21,18,52,50,44,7.8,7.4,3.76,1.80,8588,37,16507,87,7,210,675,899,1068,773,43,57
"""490050004011""","""Logan, UT-ID""",1.00,2330.00,898.00,657.01,46,54,41,22,27,20,24,27,21,8.17,11.17,1.65,1,2,21837,19474,20105,1,1,1,12169,10836,11436,8961,7972,8481,3182,2838,2930,26,26,26,22,22,22,8.1,4.0,4.44,1.37,8483,16,16316,89,23,65,1161,902,977,876,26,74
"""490490027011""","""Provo-Orem, UT""",1.00,317.00,119.00,42.32,38,44,40,17,21,19,21,23,21,8.24,23.17,1.78,2,2,21027,18868,18583,3,3,3,13251,11455,11439,10134,8652,8680,3065,2749,2708,52,53,51,47,48,46,8.2,3.6,4.51,2.81,17419,45,27673,91,8,227,821,854,,854,20,80
"""490490012021""","""Provo-Orem, UT""",1.00,2114.00,678.00,152.23,39,45,41,17,21,20,22,23,21,8.60,38.30,1.80,2,2,20819,18488,18111,6,6,5,13414,11519,11442,10263,8722,8709,3035,2694,2639,115,103,95,104,93,85,8.4,2.5,7.86,4.45,17247,29,28654,92,7,214,691,879,1112,760,34,66
"""490351107023""","""Salt Lake City, UT""",1.00,1269.00,468.00,136.33,46,54,50,25,31,29,21,22,21,7.96,27.33,1.75,2,2,20026,17873,18343,5,5,5,13046,11084,11443,10002,8358,8646,2919,2604,2673,125,122,125,113,110,113,7.2,8.3,5.45,3.43,29112,50,54735,91,14,211,1049,1303,1612,988,50,50
"""490351126055""","""Salt Lake City, UT""",1.00,2726.00,1168.00,456.06,43,50,47,22,28,26,21,22,21,8.57,21.96,1.74,2,2,20882,18401,18969,3,2,2,13038,11106,11447,9928,8368,8621,3044,2681,2764,66,57,62,60,51,56,8.0,5.7,5.36,2.56,19416,25,43929,92,10,163,841,1151,1332,1010,44,56
"""490159762001""",,1.00,707.00,273.00,187469.69,59,69,54,25,31,23,34,38,31,10.30,0.01,2.37,2,2,26496,23743,25939,2,2,2,16799,14962,16781,12907,11474,12969,3861,3461,3780,31,27,32,26,23,28,0.2,0.5,0.26,0.00,313,77,388,77,527,3,4041,1039,1093,563,90,10
"""490139406004""",,1.00,916.00,271.00,129842.22,55,65,61,26,33,30,29,32,31,11.90,0.02,2.44,2,2,26768,23809,25955,2,1,2,17844,15893,16784,13906,12397,12968,3902,3469,3782,36,27,33,31,23,28,0.1,0.9,0.03,0.00,341,73,413,77,615,3,6058,1329,1329,,98,2
"""490230102003""","""Provo-Orem, UT""",1.00,987.00,311.00,409866.22,49,58,53,19,24,22,30,34,31,10.78,0.01,2.53,2,2,28861,26330,25787,2,2,2,18704,16828,16784,14467,12964,12998,4207,3837,3757,30,27,28,26,23,24,0.5,0.5,0.77,0.00,334,87,417,77,544,3,4574,994,1089,739,73,27
"""490479683021""","""Vernal, UT""",1.00,1237.00,414.00,302341.25,54,64,64,26,33,33,28,31,31,11.94,0.02,2.51,2,2,28141,25417,25963,2,2,2,18499,16556,16785,14353,12817,12966,4102,3704,3783,44,36,37,37,31,31,0.1,1.2,0.14,0.00,279,84,348,76,713,2,4983,1470,1567,888,86,14
"""490230102001""","""Provo-Orem, UT""",1.00,860.00,331.00,1568102.28,49,58,53,18,23,21,31,35,32,10.57,0.00,2.61,2,2,28978,26425,25858,2,2,2,19150,17308,17267,14888,13422,13462,4224,3850,3768,38,36,37,33,30,31,0.1,0.8,1.06,0.00,266,83,337,76,1568,1,7134,951,1052,650,75,25
"""490490109001""","""Provo-Orem, UT""",1.00,386.00,131.00,95061.40,98,119,109,67,84,77,31,35,32,11.53,0.02,2.64,2,2,30162,27279,26652,0,0,0,19476,17386,17275,15079,13412,13391,4397,3975,3884,0,0,0,0,0,0,0.1,1.7,0.34,0.00,2557,94,3974,85,178,8,2131,3456,3456,,96,4
"""490351129161""","""Salt Lake City, UT""",1.00,2029.00,674.00,132.35,43,50,47,22,28,26,21,22,21,8.37,42.63,1.74,2,2,19932,17786,18233,9,9,9,13050,11126,11460,9917,8319,8581,2906,2592,2657,227,216,222,204,195,201,7.8,4.9,24.15,5.09,21032,44,28179,91,8,285,872,1156,1368,993,43,57
"""490070005001""","""Price, UT""",1.00,1656.00,603.00,271834.39,71,84,63,36,45,31,35,39,31,11.39,0.03,2.34,2,2,25755,23040,26137,1,1,2,16509,14667,16831,12730,11286,12995,3753,3358,3808,26,23,28,22,19,24,0.1,0.5,0.60,0.00,350,82,440,77,407,4,4264,1406,1406,,92,8
"""490039601003""","""Ogden-Clearfield, UT""",1.00,515.00,173.00,2931352.10,45,53,51,17,21,20,29,33,31,10.50,0.00,2.50,2,2,26910,24501,25081,3,3,3,18289,16583,16835,14272,12924,13091,3923,3570,3655,94,89,90,85,81,81,0.4,1.2,0.07,0.00,230,75,287,75,2931,1,10953,888,972,775,57,43
"""490490102112""","""Provo-Orem, UT""",1.00,155.00,36.00,16150.50,,,,,,,32,35,32,13.68,0.03,2.66,2,2,30186,27281,26649,0,0,0,19564,17438,17314,15164,13463,13431,4400,3975,3883,0,0,0,0,0,0,0.0,2.0,0.17,0.00,3472,100,4585,85,170,7,2179,,,,100,0
"""490159762002""",,1.00,911.00,271.00,315501.25,62,73,58,28,35,26,35,39,32,11.50,0.01,2.46,2,2,26717,24055,26191,2,2,2,17325,15491,17317,13397,11952,13464,3893,3506,3816,35,33,37,29,28,31,0.0,0.8,0.30,0.00,253,88,307,75,1092,2,5687,1148,1213,609,89,11
"""490319601002""",,1.00,968.00,300.00,411464.63,72,86,50,26,33,18,45,53,32,10.96,0.01,2.39,2,2,26892,24346,26123,2,2,2,16314,15198,17330,12364,11616,13486,3920,3549,3806,30,34,38,26,29,33,0.0,0.7,0.28,0.00,232,90,275,75,619,2,4968,792,817,563,90,10
"""490070006001""","""Price, UT""",1.00,1482.00,631.00,468933.46,51,59,45,16,20,14,35,39,31,9.89,0.01,2.34,2,2,25662,23237,26020,2,2,2,16523,14783,16840,12747,11359,13011,3739,3387,3791,36,37,38,31,31,32,0.1,1.0,2.17,0.00,259,91,310,75,1214,1,6457,613,632,549,78,22
"""490451307031""","""Salt Lake City, UT""",1.00,1120.00,393.00,442405.94,54,63,59,24,30,28,30,33,31,11.06,0.01,2.52,2,2,28220,25516,26181,1,1,1,18481,16540,16841,14362,12818,13022,4114,3718,3815,5,4,4,5,3,4,0.4,0.9,0.12,0.00,579,84,799,79,442,4,4581,1248,1393,633,81,19
"""490419755002""",,1.00,1059.00,322.00,194537.91,64,75,55,28,35,24,36,40,31,11.86,0.02,2.36,2,2,26368,23821,26023,2,2,2,16725,14915,16848,12850,11410,13021,3842,3472,3792,33,33,35,28,28,30,0.2,0.5,0.29,0.00,265,91,304,76,402,3,4417,1069,1098,919,84,16
"""490572104031""","""Ogden-Clearfield, UT""",1.00,1540.00,463.00,57213.24,54,64,61,25,32,30,29,32,31,12.88,0.10,2.51,2,2,28961,26131,26819,0,0,0,18573,16526,16855,14351,12719,12947,4222,3808,3908,0,0,0,0,0,0,0.1,1.2,0.15,0.01,1728,100,2137,83,286,2,4753,1346,1346,,92,8
"""490170004001""",,1.00,1142.00,455.00,2208718.59,67,79,54,29,36,23,38,43,31,10.02,0.00,2.33,2,2,24898,22312,25347,3,3,3,16346,14662,16862,12670,11363,13119,3628,3252,3693,48,47,50,41,40,43,0.1,1.1,0.30,0.00,206,68,244,74,2209,1,9394,1026,1117,664,80,20
"""490532701001""","""St. George, UT""",1.00,1432.00,515.00,295917.96,62,75,59,29,36,27,33,39,31,10.18,0.02,2.38,2,2,26649,24140,26243,1,1,1,16840,15717,16877,12950,12193,13046,3883,3518,3824,6,7,7,15,17,16,0.3,0.1,0.32,0.00,377,87,487,79,908,2,5402,1227,1443,703,71,29
"""490351010002""","""Salt Lake City, UT""",1.00,2243.00,876.00,209.13,49,57,53,28,35,32,21,22,21,8.04,33.70,1.75,2,2,20170,18007,18475,7,7,7,13131,11127,11485,10014,8330,8618,2940,2624,2692,177,173,175,160,156,158,6.7,8.9,5.10,4.19,24103,73,54751,90,4,195,526,1439,1694,996,63,37
"""490490104111""","""Provo-Orem, UT""",1.00,1536.00,375.00,46410.38,63,75,69,33,41,37,31,34,31,13.34,0.11,2.58,2,2,30053,27284,26669,0,0,0,19119,17017,16902,14732,13040,13013,4381,3976,3886,6,1,3,5,1,2,0.2,0.1,0.93,0.01,810,97,931,81,138,9,1801,1680,1676,1750,94,6
"""490050010022""","""Logan, UT-ID""",1.00,1029.00,302.00,140.50,45,52,40,20,25,19,24,27,21,8.40,18.05,1.69,2,2,20559,18483,19066,1,1,1,12220,10890,11488,9202,8171,8686,2996,2693,2778,22,26,24,19,23,21,8.3,2.9,4.95,2.15,11481,36,19616,90,9,141,767,849,1512,688,20,80
"""490490101071""","""Provo-Orem, UT""",1.00,1003.00,280.00,156312.70,56,66,60,24,30,28,32,35,32,13.12,0.02,2.65,2,2,30161,27378,26775,0,0,0,19548,17473,17373,15151,13483,13471,4397,3989,3901,0,0,0,0,0,0,0.3,0.1,0.79,0.00,1056,95,1406,82,156,9,2400,1251,1245,1313,91,9
"""490559791002""",,1.00,1355.00,552.00,1416643.27,74,87,56,32,40,24,42,47,32,10.34,0.00,2.43,2,2,26083,23571,25958,2,2,2,17073,15300,17393,13230,11822,13566,3801,3436,3782,42,42,45,36,36,38,0.0,1.3,0.26,0.00,203,87,242,74,1665,1,7137,1078,1169,544,86,14
"""490379421002""",,1.00,905.00,167.00,401074.00,68,79,52,25,31,19,43,48,32,12.38,0.01,2.49,2,2,27967,25310,25809,2,2,3,17670,15889,17402,13555,12159,13593,4075,3689,3761,40,41,48,34,35,41,0.0,1.4,0.04,0.00,203,75,235,74,3288,1,14424,868,892,488,94,6
"""490490020003""","""Provo-Orem, UT""",1.00,833.00,346.00,97.65,40,46,42,18,23,21,22,23,21,7.10,25.17,1.80,2,2,21178,18745,18326,7,6,6,13471,11572,11493,10260,8725,8712,3087,2731,2670,124,116,111,112,104,100,8.2,3.7,7.51,3.54,20731,32,29083,91,6,203,630,949,1348,657,42,58
"""490351026001""","""Salt Lake City, UT""",1.00,877.00,240.00,231.90,39,45,42,18,22,21,21,22,21,7.43,7.69,1.74,2,2,18678,16678,17084,14,13,13,12990,11194,11493,9923,8437,8669,2723,2430,2489,344,327,334,311,295,301,6.8,8.3,2.88,1.03,23723,73,65290,92,7,122,745,926,1072,779,50,50
"""490532703004""","""St. George, UT""",1.00,2116.00,853.00,382767.96,68,82,64,33,42,31,34,40,32,9.13,0.02,2.48,2,2,27176,24505,26663,1,1,1,17479,16267,17427,13511,12689,13533,3960,3571,3885,8,7,9,19,18,21,0.0,0.3,0.97,0.00,391,95,451,78,1267,1,6962,1412,1448,1114,89,11
"""490399725003""",,1.00,830.00,285.00,278103.04,62,75,58,28,35,26,35,40,32,10.34,0.01,2.49,2,3,27041,24404,26482,1,1,1,17490,16292,17490,13530,12715,13608,3940,3556,3859,21,20,24,18,17,20,0.0,0.3,0.45,0.00,400,95,417,77,530,2,5340,1160,1190,944,88,12
"""490519405002""","""Heber, UT""",1.00,1067.00,289.00,73625.39,54,63,63,24,30,30,29,33,33,13.41,0.05,2.66,2,2,29891,26998,27157,0,0,0,19563,17469,17545,15204,13535,13588,4357,3934,3957,1,0,0,1,0,0,0.0,0.4,0.34,0.00,1261,99,1692,82,515,2,4098,1346,1352,1156,97,3
"""490211105003""","""Cedar City, UT""",1.00,3775.00,1232.00,449.67,48,56,39,22,27,18,26,28,21,8.95,24.52,1.55,1,2,21337,18881,20383,2,1,1,11557,9970,11502,8418,7195,8510,3109,2752,2970,30,23,22,25,20,19,8.1,6.7,4.87,2.74,4590,25,5604,83,9,172,922,795,939,704,39,61
"""490532714003""","""St. George, UT""",1.00,1956.00,835.00,380.65,45,53,42,22,28,21,23,25,21,7.57,16.60,1.56,1,2,20048,17662,19791,2,2,2,11436,10174,11503,8498,7584,8605,2921,2574,2884,17,16,14,41,39,33,7.9,7.1,5.00,2.19,9963,39,17659,87,6,234,644,932,971,902,43,57
