blkgrp2,blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
4.9004E+11,"""490039602002""","""Ogden-Clearfield, UT""",1,1278,322,8533.72,50,60,57,21,26,25,29,34,32,14.99,0.57,2.61,3,3,33411,32648,31193,0,0,0,21754,20561,20029,16391,15323,15025,5352,5227,4995,11,10,9,26,25,22,0.6,0.2,0.12,0.04,1304,100,1292,88,135,9,3110,1298,1298,,100,0
4.9004E+11,"""490039602004""","""Ogden-Clearfield, UT""",1,1683,511,35385.95,52,63,60,25,31,29,28,33,30,13.44,0.19,2.49,2,2,31971,31166,29681,0,0,0,20788,19557,19015,15656,14556,14253,5121,4990,4752,11,11,9,27,27,23,0.5,0.2,0.12,0.01,1455,98,1632,88,165,6,2781,1537,1683,842,84,16
4.9004E+11,"""490039603001""","""Ogden-Clearfield, UT""",1,1705,459,5630.16,45,54,51,19,24,23,26,30,28,11.91,0.97,2.37,2,2,28380,27616,26329,0,0,0,19422,18255,17774,14864,13822,13548,4546,4422,4216,12,12,10,29,28,24,2.2,0.5,0.45,0.08,1613,86,1648,87,48,12,1914,1191,1363,,88,12
4.9004E+11,"""490039608022""","""Ogden-Clearfield, UT""",1,1151,383,558.02,45,54,51,20,25,24,25,29,27,11.17,7.67,2.29,2,2,26971,26776,25573,1,1,0,18733,17631,17170,14390,13321,13055,4320,4287,4095,23,23,21,57,56,51,2.7,1.7,1.86,0.69,3217,95,3638,85,21,87,1223,1242,1289,790,91,9
4.9004E+11,"""490039605004""","""Ogden-Clearfield, UT""",1,875,328,177,34,40,38,13,17,16,20,23,22,7.59,14.06,1.89,2,2,20137,19808,18790,1,1,1,15119,14093,13706,11858,10885,10665,3225,3172,3009,35,36,32,84,87,78,6.3,2.8,3.42,1.85,5750,60,7188,84,9,108,801,840,1018,626,58,42
4.9004E+11,"""490039606022""","""Ogden-Clearfield, UT""",1,946,320,594.08,44,54,50,21,26,25,24,28,26,9.68,5.21,2.24,2,2,23344,22768,21718,1,1,0,17793,16664,16165,14030,12995,12667,3739,3645,3477,24,24,21,58,58,50,2.7,2.6,1.81,0.54,4686,98,5959,84,19,64,1137,1291,1410,,92,8
4.9004E+11,"""490039607013""","""Ogden-Clearfield, UT""",1,1805,653,198.27,39,47,44,17,22,21,22,25,23,8.45,27.84,2.03,2,2,21624,21352,20313,1,1,1,16222,15165,14743,12723,11710,11458,3464,3419,3252,35,36,33,86,88,80,5.5,2.9,3.86,3.29,5282,77,6301,84,9,181,853,1089,1198,747,77,23
4.9004E+11,"""490039602003""","""Ogden-Clearfield, UT""",1,1981,618,1492.04,43,52,48,18,22,21,25,29,27,10.66,4.42,2.29,2,2,26281,25532,24380,0,0,0,18610,17462,16991,14387,13360,13076,4210,4088,3904,14,14,12,33,33,28,2.7,0.9,1.67,0.41,2417,89,2756,86,28,45,1224,1124,1184,825,84,16
4.9004E+11,"""490039607021""","""Ogden-Clearfield, UT""",1,1920,658,556.91,33,40,38,13,17,16,20,23,22,8.2,9.69,1.85,2,2,20794,20443,19450,1,1,1,14945,13951,13637,11579,10641,10489,3331,3273,3114,35,37,33,86,90,81,7.1,2.8,4.22,1.18,5078,35,6085,84,16,82,892,838,1050,689,43,57
4.9004E+11,"""490039602005""","""Ogden-Clearfield, UT""",1,750,192,2657.07,46,55,52,19,24,23,27,31,29,13.55,0.98,2.43,2,2,29676,28908,27566,0,0,0,20002,18843,18358,15238,14204,13935,4753,4629,4414,11,10,9,26,25,22,1.6,0.5,0.78,0.07,1239,96,1354,87,59,20,1694,1207,1363,,89,11
4.9004E+11,"""490039604003""","""Ogden-Clearfield, UT""",1,1241,413,18778.83,45,54,50,17,21,20,27,32,30,11.99,0.26,2.5,2,2,30545,29655,28145,0,0,0,20606,19314,18743,15704,14557,14228,4893,4748,4506,9,9,8,23,23,20,0.9,0,0.42,0.02,1323,95,2636,90,114,7,2931,1068,1145,771,81,19
4.9004E+11,"""490039608013""","""Ogden-Clearfield, UT""",1,2142,669,7120.87,51,62,58,24,30,29,27,31,29,12.74,1.2,2.42,2,2,30172,30041,28590,0,0,0,20052,18859,18336,15199,14030,13740,4833,4810,4578,20,20,18,49,48,43,1.6,0.5,0.94,0.09,2353,93,2266,87,59,24,2930,1513,1569,742,94,6
4.9004E+11,"""490039603003""","""Ogden-Clearfield, UT""",1,890,377,138.6,30,35,33,11,14,14,18,21,20,5.64,15.35,1.71,2,2,18120,17379,16451,0,0,0,13621,12643,12319,10707,9848,9674,2902,2783,2634,12,12,10,28,30,25,7.8,1.4,2.83,2.72,2896,45,3385,86,4,198,553,719,750,703,42,58
4.9004E+11,"""490039603005""","""Ogden-Clearfield, UT""",1,2739,786,1699.59,37,45,42,15,19,18,22,26,24,9.78,4.52,2.01,2,2,23922,23166,22024,0,0,0,16442,15385,15033,12597,11663,11496,3832,3709,3526,13,14,12,32,33,28,5.7,1.1,2.36,0.46,2193,36,3290,86,49,38,1954,968,1193,725,55,45
4.9004E+11,"""490039606013""","""Ogden-Clearfield, UT""",1,576,220,129.05,39,48,45,19,24,23,20,23,22,7.49,12.78,1.87,2,2,20113,19732,18741,1,1,1,14965,13948,13577,11712,10756,10547,3222,3159,3001,32,33,29,77,80,71,6.7,2.5,2.34,1.7,5431,59,7074,84,7,149,693,1217,1550,929,54,46
4.9004E+11,"""490039608021""","""Ogden-Clearfield, UT""",1,1922,592,1560.41,50,61,58,26,33,31,24,28,26,10.7,4.06,2.23,2,2,25120,24957,23748,1,1,1,18035,16920,16444,13980,12892,12613,4024,3996,3802,31,31,28,76,76,68,3.1,2.3,1.48,0.38,3716,81,4359,84,26,62,1316,1646,1737,,95,5
4.9004E+11,"""490039604002""","""Ogden-Clearfield, UT""",1,1657,525,15046.71,49,59,55,21,26,25,28,33,31,13.4,0.47,2.53,2,2,31810,31005,29590,0,0,0,20973,19756,19224,15867,14781,14478,5095,4964,4738,11,11,9,26,26,22,1,0.2,0.31,0.03,1388,99,1329,88,90,10,2633,1299,1296,1333,94,6
4.903E+11,"""490299702001""","""Ogden-Clearfield, UT""",1,1278,416,140004.83,53,64,60,26,32,31,27,32,29,13,0.04,2.42,2,2,31191,30698,29009,0,0,0,20196,18961,18345,15199,14045,13699,4996,4915,4645,1,1,1,3,2,2,0,1.9,0.14,0,2097,100,2855,85,443,3,3798,1607,1741,,93,7
4.903E+11,"""490299701003""","""Ogden-Clearfield, UT""",1,1867,530,2935.93,52,64,60,27,34,32,25,30,28,11.81,2.13,2.34,2,2,27370,26657,25409,0,0,0,19100,17936,17445,14716,13668,13376,4384,4268,4068,1,1,1,2,2,1,1.6,1.1,0.82,0.18,2072,99,2764,86,52,27,2041,1685,1822,1013,83,17
4.903E+11,"""490299701002""","""Ogden-Clearfield, UT""",1,2470,763,17056.94,51,61,58,24,30,29,26,31,29,12.79,0.57,2.38,2,2,30091,29439,28094,0,0,0,19770,18629,18149,14949,13915,13650,4820,4714,4498,1,1,1,2,2,2,0.7,1.3,1.36,0.04,2054,87,2788,86,174,9,2694,1512,1612,981,84,16
4.903E+11,"""490299701001""","""Ogden-Clearfield, UT""",1,4751,1233,220943.67,62,76,72,33,42,40,29,34,32,16.78,0.09,2.5,2,2,37911,38109,36162,0,0,0,21758,20673,20067,15685,14571,14276,6072,6102,5790,1,1,1,2,2,2,0.1,0.4,0.78,0.01,1974,91,1809,87,497,3,4272,2092,2228,1225,88,12
4.903E+11,"""490299701004""","""Ogden-Clearfield, UT""",1,1298,423,8939.48,64,78,74,39,48,46,26,30,28,12.78,0.6,2.27,2,2,30842,31016,29307,1,0,0,19174,18128,17575,14233,13161,12882,4940,4966,4692,1,1,1,3,3,2,0.6,2.2,0.48,0.05,2989,81,3596,85,229,11,3408,2410,2625,1543,81,19
4.90572E+11,"""490572102013""","""Ogden-Clearfield, UT""",1,1232,374,164.02,47,57,53,23,28,27,24,28,26,10.18,23.2,2.25,2,2,23980,23589,22685,1,1,1,18022,16914,16491,14148,13105,12829,3841,3777,3632,32,32,30,75,76,70,3.4,2.3,2.34,2.28,7719,100,6088,85,12,148,993,1423,1490,1135,81,19
4.90572E+11,"""490572104021""","""Ogden-Clearfield, UT""",1,4548,1231,1968.42,54,65,62,28,35,33,26,31,28,12.24,7.66,2.4,2,2,27646,27318,26231,1,1,1,19526,18384,17905,15077,13990,13686,4428,4374,4200,20,20,18,48,47,43,2,1.5,1,0.63,5333,100,6264,86,32,38,1797,1735,1776,1260,92,8
4.90572E+11,"""490572105112""","""Ogden-Clearfield, UT""",1,1720,612,647.7,44,53,50,23,28,27,21,25,23,8,7.56,2.03,2,2,19908,19730,18830,2,2,2,15985,14897,14467,12740,11680,11398,3189,3159,3015,56,58,54,133,135,127,6.1,4.8,4.03,0.94,14625,58,28855,81,12,91,1070,1417,1438,,99,1
4.90572E+11,"""490572109005""","""Ogden-Clearfield, UT""",1,1729,507,151.96,53,64,61,30,38,36,23,26,25,8.99,29.99,2.16,2,2,20466,20157,19375,3,3,3,16909,15858,15416,13558,12558,12245,3278,3227,3102,74,73,69,173,172,163,4.4,6.3,2.84,3.34,14578,100,22863,79,7,188,886,1899,1953,,97,3
4.90572E+11,"""490572007002""","""Ogden-Clearfield, UT""",1,983,446,161.71,43,51,48,20,25,24,23,27,25,7.82,21.56,2.18,2,2,21211,20684,19764,1,1,1,17090,15989,15468,13661,12645,12277,3398,3312,3165,31,31,27,73,74,63,3.9,3.4,2.9,2.76,13294,100,12861,83,9,139,838,1243,1251,1094,95,5
4.90572E+11,"""490572008002""","""Ogden-Clearfield, UT""",1,1679,683,106.45,30,36,34,12,15,14,18,21,20,5.6,35.96,1.76,2,2,16085,15664,14884,3,3,3,13710,12693,12336,11055,10100,9874,2576,2508,2383,79,84,79,186,199,185,7.2,4.1,7.36,6.42,18146,51,23508,82,10,150,802,740,979,588,43,57
4.90572E+11,"""490572002021""","""Ogden-Clearfield, UT""",1,2037,722,268.52,34,41,39,16,20,19,18,21,20,6.07,16.32,1.71,2,2,17086,16591,15882,3,4,3,13539,12564,12315,10711,9810,9681,2737,2656,2543,91,98,91,215,230,215,8.2,3.7,7.78,2.69,14459,20,14747,82,12,155,925,998,1168,957,28,72
4.90572E+11,"""490572104041""","""Ogden-Clearfield, UT""",1,1008,332,3678.87,50,61,57,24,30,29,26,31,29,12.08,1.09,2.41,2,2,28705,27963,26839,0,0,0,19750,18596,18125,15142,14108,13819,4598,4477,4297,11,10,9,25,24,21,1.1,1,0.2,0.09,3673,98,4970,86,78,8,2535,1494,1664,869,79,21
4.90572E+11,"""490572004001""","""Ogden-Clearfield, UT""",1,1064,359,476.01,35,42,40,16,20,19,19,22,21,6.03,4.54,1.84,2,2,17579,17042,16344,4,4,4,14477,13420,13118,11555,10580,10395,2816,2729,2617,107,112,106,251,262,248,6.6,3.4,2.99,0.75,12646,45,23502,83,15,77,964,977,789,1036,27,73
4.90572E+11,"""490572001002""","""Ogden-Clearfield, UT""",1,1084,432,238.61,42,50,47,20,25,24,22,25,23,7.9,14.29,2.07,2,2,20378,20129,19133,2,2,1,16319,15206,14720,13013,11940,11617,3264,3223,3064,42,43,39,99,102,93,3.9,3.4,2.73,1.81,12459,92,10471,83,11,161,1001,1254,1278,1173,79,21
4.90572E+11,"""490572106002""","""Ogden-Clearfield, UT""",1,1202,370,399.81,46,55,52,22,28,27,23,27,25,9.08,8.4,2.23,2,2,21562,21264,20403,4,4,4,17548,16341,15816,13974,12819,12437,3454,3405,3267,120,117,112,282,276,263,2.9,3.3,2.3,0.93,15052,95,18282,83,18,109,1124,1400,1400,,100,0
4.90572E+11,"""490572002033""","""Ogden-Clearfield, UT""",1,1587,557,132.15,36,43,41,15,19,18,20,24,22,7.13,30.03,1.95,2,2,19014,18561,17783,3,3,3,15387,14323,13959,12269,11275,11041,3046,2972,2847,73,76,71,171,178,167,6.5,3.7,5.27,4.21,13843,65,13314,82,8,257,768,959,1153,721,60,40
4.90572E+11,"""490572006001""","""Ogden-Clearfield, UT""",1,1051,306,135.79,39,47,44,19,23,22,20,24,22,7.72,17.39,1.93,2,2,19148,18769,17938,2,2,2,15248,14195,13827,12123,11129,10899,3067,3005,2872,58,61,56,136,142,131,6.5,3.6,5.41,2.25,15164,57,14968,83,10,160,972,1168,1383,896,56,44
4.90572E+11,"""490572103021""","""Ogden-Clearfield, UT""",1,815,214,550.14,45,54,51,19,23,22,26,31,29,10.3,4.01,2.5,2,2,23762,23398,22639,2,2,2,19531,18406,18006,15674,14609,14333,3806,3746,3625,51,50,48,120,118,112,2.4,2.7,1.12,0.39,12102,87,16559,84,37,42,1444,1167,1343,,88,12
4.90572E+11,"""490572101002""","""Ogden-Clearfield, UT""",1,2320,869,60012.81,57,69,65,29,37,35,27,32,30,12.83,0.19,2.43,2,2,33371,34029,32112,1,1,0,20595,19501,18851,15234,14036,13696,5345,5449,5142,16,16,13,38,37,31,0.2,2,0.4,0.01,3300,96,3802,85,231,7,2511,1832,1862,,99,1
4.90572E+11,"""490572016002""","""Ogden-Clearfield, UT""",1,866,406,92.48,33,39,37,15,19,18,18,21,19,5.82,25.55,1.72,2,2,15967,15531,14860,4,4,4,13480,12515,12237,10819,9918,9755,2558,2487,2379,103,110,103,242,258,241,7.6,5.3,5.78,4.39,17086,39,23905,80,10,166,856,926,1265,761,34,66
4.90572E+11,"""490572016003""","""Ogden-Clearfield, UT""",1,1705,516,157.17,38,46,43,18,22,21,20,24,22,7.7,25.27,1.95,2,2,18558,18151,17508,4,4,4,15332,14350,14067,12258,11339,11165,2973,2906,2803,102,104,99,239,245,232,7.6,5.8,5.12,3.28,15764,44,24836,80,7,264,686,1102,1275,815,67,33
4.90572E+11,"""490572006004""","""Ogden-Clearfield, UT""",1,1333,424,280.4,42,51,48,20,25,24,22,26,24,8.97,13.56,2.06,2,2,21484,21209,20285,1,1,1,16433,15355,14945,12955,11922,11663,3441,3396,3248,37,38,34,86,89,81,5.7,3.1,3.37,1.51,12041,67,11239,83,10,127,951,1248,1298,1134,73,27
4.90572E+11,"""490572107013""","""Ogden-Clearfield, UT""",1,1327,503,201.56,40,48,45,18,23,22,21,25,23,7.84,19.58,2.01,2,2,20044,19719,18862,2,2,2,15899,14817,14401,12623,11593,11319,3211,3157,3020,65,67,62,153,158,146,5,4.1,4.19,2.5,16081,76,16819,82,12,181,967,1154,1294,869,69,31
4.90572E+11,"""490572103022""","""Ogden-Clearfield, UT""",1,4387,1438,585.87,42,51,48,20,25,24,22,26,24,9.25,22.71,2.09,2,2,22491,22102,21179,2,2,2,16787,15674,15271,13141,12090,11838,3602,3539,3391,44,45,42,104,106,98,6.1,2.4,3.53,2.45,9356,59,8946,84,12,148,962,1249,1293,1046,84,16
4.90572E+11,"""490572006003""","""Ogden-Clearfield, UT""",1,902,458,125.32,36,43,41,17,21,20,19,22,21,6.24,22.81,1.84,2,2,18474,17911,16978,1,1,1,14511,13496,13079,11525,10600,10337,2959,2868,2718,27,28,24,63,66,56,6.6,3.1,4.08,3.65,12115,56,10769,83,10,158,977,1038,1128,924,65,35
4.90572E+11,"""490572105102""","""Ogden-Clearfield, UT""",1,1484,411,147.88,46,55,52,23,29,27,23,27,25,9.76,27.13,2.14,2,2,22547,22184,21330,2,2,2,17095,16002,15551,13426,12393,12082,3612,3552,3415,57,58,54,134,136,126,4.3,3.6,3.14,2.78,13526,100,9673,83,7,229,803,1435,1428,1495,89,11
4.9007E+11,"""490070001001""","""Price, UT""",1,1493,420,821.34,56,68,47,25,31,20,31,37,26,10.99,5.62,2.07,2,2,22755,22052,23506,0,0,0,16048,14996,16500,12399,11458,12730,3643,3532,3764,6,6,6,8,7,8,3.8,2.2,2.02,0.51,2252,71,3020,85,26,49,1323,1065,1155,696,84,16
4.9007E+11,"""490070005001""","""Price, UT""",1,1936,693,271863.95,59,71,49,24,30,20,35,40,29,13.09,0.03,2.17,2,2,29737,29249,30434,0,0,0,17764,16564,18351,12996,11873,13471,4761,4685,4873,6,6,7,8,8,8,0.2,1.5,0.6,0,1062,85,1966,86,407,4,4264,1035,1087,,98,2
4.9007E+11,"""490070001002""","""Price, UT""",1,2271,854,18692.03,58,70,48,25,31,20,34,39,28,11.07,0.51,2.18,2,2,26016,25124,27012,0,0,0,17207,15928,17857,13037,11900,13527,4166,4024,4325,4,4,5,5,5,6,1.6,0.1,0.81,0.05,1348,76,1174,89,128,10,2559,1046,1147,711,79,21
4.9007E+11,"""490070003002""","""Price, UT""",1,674,250,555.79,46,55,38,19,24,16,27,31,22,7.35,3.3,1.8,2,2,17504,16945,18141,0,0,0,13594,12532,14133,10783,9810,11221,2803,2714,2905,8,8,8,10,10,10,5.5,2.7,2.4,0.45,2434,72,3695,84,9,114,817,816,832,671,92,8
4.9007E+11,"""490070006003""","""Price, UT""",1,1739,612,51004.23,56,67,47,21,27,17,35,40,29,12.25,0.15,2.2,2,2,28030,27296,28925,0,0,0,17666,16438,18264,13174,12061,13628,4488,4372,4631,5,5,5,6,6,6,1.3,0.2,0.81,0.01,986,66,946,88,276,5,3757,915,972,550,87,13
4.9007E+11,"""490070005002""","""Price, UT""",1,2238,950,4257.98,51,60,42,20,25,16,31,36,26,9.34,2.08,2.03,2,2,22688,21802,23632,0,0,0,15807,14608,16412,12168,11110,12622,3633,3492,3784,6,6,6,7,7,8,2.8,0.2,2.39,0.22,1415,85,1023,88,31,34,1358,845,915,663,78,22
4.9007E+11,"""490070002001""","""Price, UT""",1,1614,625,836.91,49,58,40,22,28,18,27,31,22,7.47,5.58,1.78,2,2,18114,17432,18850,0,0,0,13579,12516,14117,10672,9718,11093,2900,2792,3018,7,7,7,8,8,8,5.2,2.2,2.96,0.75,2503,71,3421,85,11,103,873,944,1056,699,73,27
4.9007E+11,"""490070006001""","""Price, UT""",1,1497,554,468618.82,51,61,42,15,19,12,36,42,30,14.14,0.02,2.15,2,2,33809,33272,34616,0,0,0,18306,17095,18921,12887,11760,13373,5413,5329,5543,6,5,6,7,7,7,0,1.1,2.17,0,824,95,525,86,1214,1,6457,643,657,593,85,15
4.9007E+11,"""490070003003""","""Price, UT""",1,1218,501,725.19,30,35,25,8,10,7,22,25,19,3.48,2.41,1.49,1,2,14968,14314,15687,0,0,0,11332,10356,11853,8929,8057,9336,2397,2293,2512,6,6,6,7,8,7,7.5,2.5,2.93,0.69,2112,26,3164,84,20,76,1086,347,,433,39,61
4.9007E+11,"""490070003001""","""Price, UT""",1,894,333,298.48,44,53,37,20,25,16,24,27,20,5.89,6.57,1.61,2,2,15879,15209,16602,0,0,0,12200,11178,12740,9651,8735,10075,2542,2436,2658,7,7,6,8,9,8,5.6,2.6,3.22,1.12,2955,62,4092,84,14,124,887,862,1042,680,50,50
4.9007E+11,"""490070006002""","""Price, UT""",1,1094,494,123462.12,58,69,48,21,27,17,36,42,31,12.87,0.05,2.26,2,2,31928,31219,32855,0,0,0,18632,17347,19283,13515,12342,14017,5112,5000,5261,5,5,5,6,6,7,0,0.2,0.75,0,898,92,515,88,614,2,5144,915,1063,,87,13
4.9007E+11,"""490070003004""","""Price, UT""",1,1218,528,174.17,47,56,39,21,26,17,27,31,22,7.06,21.4,1.79,2,2,18096,17340,18874,0,0,0,13604,12568,14112,10700,9784,11084,2897,2777,3022,6,6,6,8,8,8,5.2,2.6,3.45,3.03,2907,88,4077,84,7,195,669,879,981,720,63,37
4.9007E+11,"""490070002002""","""Price, UT""",1,1236,477,2702.82,59,71,49,26,32,21,33,39,28,10.9,1.92,2.19,2,2,25036,24325,25834,0,0,0,17094,15924,17639,13079,12023,13497,4009,3896,4136,6,5,6,7,7,7,1.6,1.1,1.91,0.18,1790,96,1724,86,56,21,1754,1093,1215,,92,8
4.9007E+11,"""490070002003""","""Price, UT""",1,1186,538,2370.55,54,64,45,23,29,19,31,36,26,9.64,2.19,2.01,2,2,23267,22426,24175,0,0,0,15763,14620,16315,12033,11023,12440,3725,3592,3871,5,5,5,6,6,6,3.8,0.5,1.49,0.23,1394,57,1061,87,52,37,1696,978,1115,660,73,27
4.9049E+11,"""490490012021""","""Provo-Orem, UT""",1,2658,878,152.23,36,43,40,17,21,20,19,22,20,6.2,35.76,1.83,2,2,16620,16040,15012,5,5,5,14172,13193,12752,11465,10577,10304,2662,2568,2404,46,48,44,103,108,99,8.1,5.2,7.86,5.77,19133,35,32347,81,7,214,691,1030,1118,981,38,62
4.9049E+11,"""490490009031""","""Provo-Orem, UT""",1,905,254,123.63,48,58,54,25,31,29,23,27,25,8.93,18.35,2.21,2,2,21281,20955,19567,2,2,2,17283,16178,15459,13857,12805,12311,3409,3355,3133,17,18,15,39,40,34,4.1,4.5,2.61,2.05,16842,91,31748,81,10,300,865,1539,1484,1721,77,23
4.9049E+11,"""490490007111""","""Provo-Orem, UT""",1,1128,288,121.17,50,60,56,26,32,31,24,28,25,9.71,23.09,2.22,2,2,22099,21818,20408,2,2,2,17508,16412,15693,13951,12902,12411,3540,3493,3268,16,16,14,37,37,32,4.6,4.6,2.85,2.38,14281,87,28333,81,9,274,897,1610,1668,1025,91,9
4.9049E+11,"""490490011051""","""Provo-Orem, UT""",1,1653,408,162.54,49,59,54,26,32,30,23,27,24,8.85,22.22,2.21,2,2,20067,19714,18457,5,5,4,17146,16027,15263,13887,12827,12268,3214,3157,2955,45,44,40,101,98,89,4.1,5.9,2.88,2.51,18049,91,31293,80,11,248,984,1581,1663,805,91,9
4.9049E+11,"""490490009011""","""Provo-Orem, UT""",1,1395,685,115.16,32,39,36,14,18,17,18,21,19,5.57,33.13,1.68,2,2,16598,16161,14989,3,4,3,13260,12319,11881,10571,9699,9453,2659,2588,2400,31,33,29,69,74,65,8.4,5.8,9.37,5.95,20168,26,31476,80,7,228,690,898,1166,831,32,68
4.9049E+11,"""490490011081""","""Provo-Orem, UT""",1,1443,619,90.15,35,42,39,17,21,20,18,21,19,5.84,40.08,1.69,2,2,16368,15943,14898,4,4,3,13270,12370,12043,10613,9781,9625,2622,2553,2385,35,36,32,79,82,73,8.7,4.9,6.22,6.87,19756,7,34532,81,23,185,1368,1060,1110,1039,29,71
4.9049E+11,"""490490009041""","""Provo-Orem, UT""",1,1829,579,167.37,43,53,49,22,27,26,22,25,23,7.94,27.46,2.07,2,2,19549,19212,17799,3,3,2,16154,15054,14316,12998,11953,11444,3131,3076,2850,24,25,22,54,55,49,5.8,5,3.04,3.46,18835,72,33280,81,9,264,909,1350,1444,869,85,15
4.9049E+11,"""490490011052""","""Provo-Orem, UT""",1,1856,538,183.78,39,47,44,18,23,22,21,25,23,7.03,20.58,2.02,2,2,17890,17346,16463,7,7,7,15584,14582,14147,12651,11738,11448,2866,2777,2636,67,67,63,152,151,141,6.5,5.6,7.43,2.93,15675,46,28207,80,18,185,1273,1137,1448,938,43,57
4.9049E+11,"""490490007092""","""Provo-Orem, UT""",1,1451,380,326.44,54,65,61,30,38,36,24,28,25,9.48,11.03,2.25,2,2,21835,21593,20128,2,2,2,17632,16507,15737,14115,13030,12497,3497,3457,3223,19,19,17,43,43,37,3.3,5,2.47,1.16,15594,95,23922,81,14,171,981,1867,1916,1450,90,10
4.9049E+11,"""490490007091""","""Provo-Orem, UT""",1,1922,497,171.93,45,55,51,22,28,27,23,27,24,8.65,24.99,2.19,2,2,20204,19881,18576,3,3,3,16987,15879,15176,13722,12668,12176,3236,3183,2974,29,29,26,64,65,58,4,5.7,2.63,2.89,17428,85,27089,80,16,261,1005,1388,1424,1179,86,14
4.9049E+11,"""490490011061""","""Provo-Orem, UT""",1,851,259,160.41,40,48,45,17,22,21,23,26,24,8.63,13.94,2.12,2,2,21484,20941,19576,3,3,2,16746,15730,15072,13275,12348,11915,3441,3353,3134,30,30,23,68,67,51,2.9,5.9,1.75,1.61,19258,83,32168,80,32,152,1392,1076,1000,1204,63,37
4.9049E+11,"""490490012011""","""Provo-Orem, UT""",1,2071,528,212.45,41,49,46,20,26,24,20,24,22,7.61,18.92,1.97,2,2,17613,17125,15982,4,4,4,15225,14191,13646,12365,11409,11050,2821,2742,2559,39,40,37,88,90,83,6.6,5.3,3.46,2.49,17844,48,29473,80,15,160,1124,1269,1571,970,58,42
4.9049E+11,"""490490014024""","""Provo-Orem, UT""",1,2031,424,148.44,38,46,44,18,22,21,21,24,23,6.64,18.96,2.03,2,2,16231,15640,14802,6,6,6,15399,14480,14234,12744,11918,11810,2600,2504,2370,56,58,54,127,131,121,7.6,6,5.92,2.86,21311,31,37542,80,15,160,1214,1093,1438,1057,11,89
4.9049E+11,"""490490011071""","""Provo-Orem, UT""",1,1831,495,166.49,45,55,51,23,28,27,22,26,24,8.6,25.56,2.14,2,2,20054,19710,18376,3,3,2,16690,15606,14931,13455,12427,11968,3212,3156,2942,23,24,21,53,53,47,4.7,5.4,2.76,2.97,19526,75,34150,80,15,250,998,1409,1662,800,71,29
4.9049E+11,"""490490007102""","""Provo-Orem, UT""",1,1283,363,165.51,57,69,64,33,41,39,24,28,26,9.76,21.39,2.28,2,2,22874,22585,21148,2,2,1,18012,16895,16143,14332,13263,12743,3664,3616,3386,16,16,14,36,36,31,3.6,4.4,2.35,2.19,12744,100,20069,82,10,205,953,2020,2036,1798,94,6
4.9049E+11,"""490490015042""","""Provo-Orem, UT""",1,1047,329,156.86,49,59,55,29,36,34,20,23,21,7.28,15.26,1.88,2,2,17972,17650,16193,3,3,2,14689,13657,13023,11786,10806,10408,2879,2826,2593,25,25,22,55,57,50,7.2,5.4,2.24,2.1,16955,37,30114,80,16,171,939,1787,1644,2091,71,29
4.9049E+11,"""490490025004""","""Provo-Orem, UT""",1,1418,533,66.47,31,38,35,15,19,18,16,19,17,5.17,41.49,1.54,1,1,14482,14087,12993,5,5,5,12051,11179,10786,9684,8874,8662,2320,2256,2080,48,50,43,108,112,98,8.7,5.8,10.14,8.02,18091,18,27026,80,7,241,676,931,1394,861,19,81
4.9049E+11,"""490490030011""","""Provo-Orem, UT""",1,545,210,95.18,37,45,42,17,22,20,20,23,21,7.1,15.67,1.88,2,2,19832,19243,17873,1,1,1,14965,13926,13391,11775,10832,10518,3177,3081,2862,13,14,12,30,31,27,7.3,2.9,3.59,2.21,8955,51,11685,84,6,188,620,1071,1174,1017,39,61
4.9049E+11,"""490490022062""","""Provo-Orem, UT""",1,958,286,120.9,36,44,41,15,18,17,22,26,23,8.47,20.04,2.05,2,2,20506,20164,18808,3,3,2,16192,15201,14615,12882,11947,11582,3285,3229,3011,25,25,21,57,57,48,7,4.7,3.56,2.37,15445,48,20126,81,10,254,914,907,1358,,69,31
4.9049E+11,"""490490030021""","""Provo-Orem, UT""",1,1042,286,125.21,43,51,48,20,25,24,22,26,24,8.98,20.52,2.09,2,2,21793,21332,19799,1,2,1,16590,15479,14795,13086,12049,11613,3491,3415,3170,14,14,12,31,31,27,5.8,2.8,2.79,2.28,8855,63,10457,84,13,194,935,1263,1409,905,74,26
